36173585;39.9;29.7;0;0;0;-86.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.41;0;27;
36173603;39.9;29.7;0;0;0;-85.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.428;0;27;
36173623;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.414;0;27;
36173646;39.9;29.7;0;0;0;-85.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.374;0;27;
36173665;39.9;29.7;0;0;0;-86.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.344;0;27;
36173683;39.9;29.7;0;0;0;-85.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.346;0;27;
36173702;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.335;0;27;
36173727;39.9;29.7;0;0;0;-86.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.311;0;27;
36173747;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.363;0;27;
36173767;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.29;0;27;
36173785;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.28;0;27;
36173804;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.347;0;27;
36173829;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.32;0;27;
36173844;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.276;0;27;
36173865;39.9;29.7;0;0;0;-85.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.259;0;27;
36173886;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.275;0;27;
36173901;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.256;0;27;
36173926;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.272;0;27;
36173946;39.9;29.7;0;0;0;-85.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.232;0;27;
36173961;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.328;0;27;
36173991;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.427;0;27;
36174001;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.414;0;27;
36174025;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.396;0;27;
36174046;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.383;0;27;
36174067;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.334;0;27;
36174083;39.9;29.7;0;0;0;-86.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.319;0;27;
36174103;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.37;0;27;
36174127;39.8;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.294;0;27;
36174143;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.277;0;27;
36174171;39.9;29.7;0;0;0;-87;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.205;0;27;
36174187;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.25;0;27;
36174205;39.9;29.7;0;0;0;-87;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.253;0;27;
36174224;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.234;0;27;
36174249;39.9;29.7;0;0;0;-85.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.235;0;27;
36174264;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.232;0;27;
36174286;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.39;0;27;
36174307;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.348;0;27;
36174324;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.335;0;27;
36174342;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.297;0;27;
36174367;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.264;0;27;
36174384;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.295;0;27;
36174408;39.9;29.7;0;0;0;-86.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.294;0;27;
36174425;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.303;0;27;
36174445;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.377;0;27;
36174465;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.401;0;27;
36174486;39.9;29.7;0;0;0;-86.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.419;0;27;
36174506;39.9;29.7;0;0;0;-85.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.443;0;27;
36174521;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.353;0;27;
36174547;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.343;0;27;
36174565;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.23;0;27;
36174584;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.229;0;27;
36174601;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.189;0;27;
36174626;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.158;0;27;
36174645;39.9;29.7;0;0;0;-86.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.165;0;27;
36174667;39.9;29.7;0;0;0;-86.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.173;0;27;
36174685;39.9;29.7;0;0;0;-86.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.231;0;27;
36174704;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.223;0;27;
36174721;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.29;0;27;
36174746;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.306;0;27;
36174767;39.9;29.7;0;0;0;-85.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.355;0;27;
36174786;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.362;0;27;
36174805;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.393;0;27;
36174826;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.376;0;27;
36174847;40;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.395;0;27;
36174866;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.4;0;27;
36174886;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.426;0;27;
36174902;39.9;29.7;0;0;0;-85.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.4;0;27;
36174927;39.9;29.7;0;0;0;-85.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.419;0;27;
36174944;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.424;0;27;
36174969;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.428;0;27;
36174986;39.9;29.7;0;0;0;-85.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.396;0;27;
36175004;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.45;0;27;
36175024;40;29.7;0;0;0;-85.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.387;0;27;
36175048;39.9;29.7;0;0;0;-85.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.361;0;27;
36175065;39.9;29.7;0;0;0;-85.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.377;0;27;
36175083;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.46;0;27;
36175105;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.467;0;27;
36175126;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.42;0;27;
36175141;39.8;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.331;0;27;
36175167;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.405;0;27;
36175185;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.427;0;27;
36175204;39.9;29.7;0;0;0;-85.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.386;0;27;
36175222;39.9;29.7;0;0;0;-85.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.33;0;27;
36175245;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.296;0;27;
36175266;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.327;0;27;
36175283;39.9;29.7;0;0;0;-85.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.322;0;27;
36175303;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.327;0;27;
36175326;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.27;0;27;
36175346;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.299;0;27;
36175362;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.278;0;27;
36175386;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.319;0;27;
36175405;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.301;0;27;
36175421;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.334;0;27;
36175447;39.9;29.7;0;0;0;-85.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.334;0;27;
36175466;39.9;29.7;0;0;0;-85.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.354;0;27;
36175481;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.278;0;27;
36175506;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.245;0;27;
36175525;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.142;0;27;
36175541;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.133;0;27;
36175567;39.9;29.7;0;0;0;-85.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.108;0;27;
36175584;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.035;0;27;
36175604;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.074;0;27;
36175622;40;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.108;0;27;
36175648;40;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.11;0;27;
36175664;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.188;0;27;
36175686;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.211;0;27;
36175704;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.236;0;27;
36175721;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.206;0;27;
36175747;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.23;0;27;
36175765;39.9;29.7;0;0;0;-102.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.233;0;27;
36175787;39.9;29.7;0;0;0;-86.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.28;0;27;
36175808;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.245;0;27;
36175824;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.259;0;27;
36175842;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.268;0;27;
36175867;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.255;0;27;
36175885;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.292;0;27;
36175907;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.311;0;27;
36175924;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.266;0;27;
36175944;39.9;29.7;0;0;0;-87;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.28;0;27;
36175966;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.295;0;27;
36175990;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.307;0;27;
36176005;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.321;0;27;
36176027;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.408;0;27;
36176045;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.337;0;27;
36176062;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.351;0;27;
36176086;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.301;0;27;
36176104;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.276;0;27;
36176123;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.314;0;27;
36176147;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.314;0;27;
36176166;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.344;0;27;
36176185;40;29.7;0;0;0;-86.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.304;0;27;
36176201;39.9;29.7;0;0;0;-86.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.314;0;27;
36176227;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.279;0;27;
36176245;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.222;0;27;
36176262;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.202;0;27;
36176286;40;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.232;0;27;
36176305;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.259;0;27;
36176321;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.314;0;27;
36176346;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.294;0;27;
36176368;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.333;0;27;
36176384;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.332;0;27;
36176403;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.263;0;27;
36176421;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.245;0;27;
36176446;39.9;29.7;0;0;0;-86.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.286;0;27;
36176465;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.254;0;27;
36176483;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.254;0;27;
36176503;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.288;0;27;
36176526;39.9;29.7;0;0;0;-88.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.174;0;27;
36176546;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.166;0;27;
36176564;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.235;0;27;
36176582;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.314;0;27;
36176606;39.9;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.306;0;27;
36176625;39.9;29.7;0;0;0;-85.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.275;0;27;
36176647;39.9;29.7;0;0;0;-85.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.235;0;27;
36176666;39.9;29.7;0;0;0;-86.2;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.237;0;27;
36176686;39.9;29.7;0;0;0;-85.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.105;0;27;
36176702;39.9;29.7;0;0;0;-86.5;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.101;0;27;
36176727;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.051;0;27;
36176746;39.9;29.7;0;0;0;-85.7;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.049;0;27;
36176762;39.9;29.7;0;0;0;-85.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;248.067;0;27;
36176785;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.981;0;27;
36176806;39.9;29.7;0;0;0;-85.6;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.949;0;27;
36176821;39.9;29.7;0;0;0;-86.4;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.998;0;27;
36176847;39.9;29.7;0;0;0;-86.9;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.944;0;27;
36176865;39.9;29.7;0;0;0;-86.8;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.962;0;27;
36176886;39.9;29.7;0;0;0;-87.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.93;0;27;
36176901;40;29.7;0;0;0;-86;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.893;0;27;
36176927;39.9;29.7;0;0;0;-86.1;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.9;0;27;
36176944;39.9;29.7;0;0;0;-86.3;0;0;0;0;0;0;0.049;0.0228;1.9393;0.9137;199273;204553;247.861;0;27;
